DATABASE,GOLD SQL,PREDICTED SQL,DECISION
flight_2,"SELECT AirportCode ,  AirportName FROM AIRPORTS WHERE city  =  ""Anthony""","SELECT AirportCode,AirportName FROM airports WHERE DestAirport = 'Anthony'",WRONG
flight_2,"SELECT AirportCode ,  AirportName FROM AIRPORTS WHERE city  =  ""Anthony""","SELECT AirportCode,AirportName FROM airports WHERE City  =  'Anthony'",CORRECT
flight_2,SELECT count(*) FROM AIRLINES,SELECT COUNT (DISTINCT uid) FROM flights,WRONG
flight_2,SELECT count(*) FROM AIRLINES,SELECT count(*) FROM flights,WRONG
flight_2,SELECT count(*) FROM AIRPORTS,SELECT count(*) FROM airports,CORRECT
flight_2,SELECT count(*) FROM AIRPORTS,SELECT count(*) FROM airports,CORRECT
flight_2,SELECT count(*) FROM FLIGHTS,SELECT count(*) FROM flights,CORRECT
flight_2,SELECT count(*) FROM FLIGHTS,SELECT count(*) FROM flights,CORRECT
flight_2,"SELECT Airline FROM AIRLINES WHERE Abbreviation  =  ""UAL""",SELECT uid FROM airlines WHERE Abbreviation = 'UAL',WRONG
flight_2,"SELECT Airline FROM AIRLINES WHERE Abbreviation  =  ""UAL""",SELECT Abbreviation FROM airlines WHERE UID = 'UAL',WRONG
flight_2,"SELECT count(*) FROM AIRLINES WHERE Country  =  ""USA""",SELECT count(*) FROM flights WHERE Airline  =  'USA',WRONG
flight_2,"SELECT count(*) FROM AIRLINES WHERE Country  =  ""USA""",SELECT count(*) FROM flights WHERE DestAirport  =  'USA',WRONG
flight_2,"SELECT City ,  Country FROM AIRPORTS WHERE AirportName  =  ""Alton""","SELECT AirportName,Country,FlightNo FROM flights WHERE AirportName = 'Alton' AND DestAirport = 'United States'",WRONG
flight_2,"SELECT City ,  Country FROM AIRPORTS WHERE AirportName  =  ""Alton""","SELECT AirportName,Country,DestAirport FROM flights WHERE DestAirport = 'Alton' AND SourceAirport = 'Alton'",WRONG
flight_2,"SELECT AirportName FROM AIRPORTS WHERE AirportCode  =  ""AKO""",SELECT AirportName FROM airports WHERE AirportCode = 'AKO',CORRECT
flight_2,"SELECT AirportName FROM AIRPORTS WHERE AirportCode  =  ""AKO""",SELECT AirportName FROM flights WHERE DestAirports.AirportCode = 'AKO',WRONG
flight_2,"SELECT AirportName FROM AIRPORTS WHERE City = ""Aberdeen""",SELECT AirportName FROM airports WHERE City  =  'Aberdeen' AND AirportCode = 'ABZ',CORRECT
flight_2,"SELECT AirportName FROM AIRPORTS WHERE City = ""Aberdeen""",SELECT AirportName FROM airports WHERE AirportName LIKE '%Aberdeen%',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS WHERE SourceAirport  =  ""APG""",SELECT count(*) FROM flights WHERE SourceAirport  =  'APG' AND DestAirport  =  airports.AirportCode,WRONG
flight_2,"SELECT count(*) FROM FLIGHTS WHERE SourceAirport  =  ""APG""",SELECT COUNT (DISTINCT SourceAirport) FROM flights WHERE DestAirport = 'APG' AND SourceAirport = 'APG',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS WHERE DestAirport  =  ""ATO""",SELECT COUNT (DISTINCT DestAirport) FROM flights WHERE DestAirport = 'ATO',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS WHERE DestAirport  =  ""ATO""",SELECT COUNT(*) FROM flights WHERE DestAirports = 'ATO',WRONG
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport  =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",SELECT count(*) FROM flights WHERE DestAirport = airports.AirportCode AND SourceAirport = airports.AirportCode AND airports.AirportName = 'Aberdeen',WRONG
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport  =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",SELECT count(*) FROM flights WHERE DestAirport = airports.AirportCode AND SourceAirport = airports.AirportCode AND airports.City = 'Aberdeen',WRONG
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",SELECT count(*) FROM flights WHERE DestAirport = 'Aberdeen' AND SourceAirport = 'Aberdeen',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",SELECT count(*) FROM flights WHERE DestAirport = 'Aberdeen' AND SourceAirport = 'Aberdeen',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRPORTS AS T3 ON T1.SourceAirport  =  T3.AirportCode WHERE T2.City  =  ""Ashley"" AND T3.City  =  ""Aberdeen""",SELECT count(*) FROM flights WHERE SourceAirport  =  'Aberdeen' AND DestAirport  =  'Ashley',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRPORTS AS T3 ON T1.SourceAirport  =  T3.AirportCode WHERE T2.City  =  ""Ashley"" AND T3.City  =  ""Aberdeen""",SELECT count(*) FROM flights WHERE SourceAirport  =  'Aberdeen' AND DestAirport  =  'Ashley',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = ""JetBlue Airways""",SELECT count(*) FROM flights WHERE Airline = 'JetBlue Airways' AND DestAirport = airports.AirportCode,WRONG
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = ""JetBlue Airways""",SELECT count(*) FROM flights WHERE Airline  =  'Jetblue Airways',WRONG
flight_2,"SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  ""United Airlines"" AND T2.DestAirport  =  ""ASY""",SELECT count(*) FROM flights WHERE Airline  =  'United Airlines' AND DestAirport  =  'ASY',CORRECT
flight_2,"SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  ""United Airlines"" AND T2.DestAirport  =  ""ASY""",SELECT count(*) FROM flights WHERE DestAirport = 'ASY' AND Airline = 'United Airlines',CORRECT
flight_2,"SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  ""United Airlines"" AND T2.SourceAirport  =  ""AHD""",SELECT count(*) FROM flights WHERE DestAirport = airports.AirportCode AND SourceAirport = airports.AirportCode AND DestAirport = 'AHD' AND SourceAirport = 'AHD',WRONG
flight_2,"SELECT count(*) FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T2.Airline  =  T1.uid WHERE T1.Airline  =  ""United Airlines"" AND T2.SourceAirport  =  ""AHD""",SELECT count(*) FROM flights WHERE Airline  =  'United' AND DestAirport  =  'AHD',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRLINES AS T3 ON T3.uid  =  T1.Airline WHERE T2.City  =  ""Aberdeen"" AND T3.Airline  =  ""United Airlines""",SELECT count(*) FROM flights WHERE Airline = 'United' AND DestAirport = 'Aberdeen' AND SourceAirport = 'Aberdeen',CORRECT
flight_2,"SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport  =  T2.AirportCode JOIN AIRLINES AS T3 ON T3.uid  =  T1.Airline WHERE T2.City  =  ""Aberdeen"" AND T3.Airline  =  ""United Airlines""",SELECT COUNT (DISTINCT Airline) FROM flights WHERE DestAirport = 'Aberdeen' AND Airline = 'United',CORRECT
flight_2,SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1,SELECT DestAirport FROM flights GROUP BY DestAirport ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1,SELECT City FROM flights GROUP BY DestAirport ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.SourceAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1,SELECT DestAirport FROM flights GROUP BY DestAirport ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,SELECT T1.City FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.SourceAirport GROUP BY T1.City ORDER BY count(*) DESC LIMIT 1,SELECT City FROM flights GROUP BY City ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1,SELECT AirportCode FROM flights GROUP BY DestAirports ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1,SELECT AirportCode FROM flights GROUP BY DestAirports ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1,SELECT T1.AirportCode FROM airports AS T1 JOIN flights AS T2 ON T1.AirportCode  =  T2.DestAirport ORDER BY T2.FlightNo DESC LIMIT 1,CORRECT
flight_2,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1,SELECT AirportCode FROM airports ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,SELECT Airline FROM flights GROUP BY Airline ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,SELECT Airline FROM flights GROUP BY Airline ORDER BY count(*) DESC LIMIT 1,WRONG
flight_2,"SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1","SELECT Abbreviation,  Country FROM airlines ORDER BY count(*) DESC LIMIT 1",WRONG
flight_2,"SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1","SELECT Abbreviation,Country FROM airlines ORDER BY FlightNo DESC LIMIT 1",WRONG
flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD""",SELECT Airline FROM flights WHERE DestAirport = 'AHD' AND SourceAirport = 'AHD',CORRECT
flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD""",SELECT uid FROM flights WHERE DestAirports = 'AHD',WRONG
flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD""",SELECT Airline FROM flights WHERE DestAirport = 'AHD' AND SourceAirport = 'AHD',CORRECT
flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD""",SELECT uid FROM flights WHERE DestAirports = 'AHD',WRONG
flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO""",SELECT T1.uid FROM airlines AS T1 JOIN flights AS T2 ON T1.uid  =  T2.uid WHERE T2.DestAirport  =  'APG' AND T2.SourceAirport  =  'CVO' AND T2.Airline  =  T1.uid,WRONG
flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO""",SELECT airlines.uid FROM flights JOIN airlines ON airlines.uid = flights.Airline WHERE airports.City = 'APG' AND airports.AirportCode = 'CVO' AND airlines.uid IN (SELECT airlines.uid FROM flights JOIN airlines ON airlines.uid = flights.Airline WHERE airports.City = 'APG' AND airports.AirportCode = 'CVO'),WRONG
flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG""",SELECT DISTINCT Airline FROM flights WHERE DestAirport = 'CVO' AND NOT DestAirport = 'APG',CORRECT
flight_2,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG""","SELECT      airlines.uid,     airlines.Airline,     airlines.Abbreviation,     airlines.Country,     airports.AirportCode,     airports.AirportName,     airports.Country,     airports.CountryAbbrev FROM     airlines     JOIN airports ON airlines.Airline = airports.Airline WHERE     airports.AirportCode = 'CVO' GROUP BY     airlines.uid,     airlines.Airline,     airlines.Abbreviation,     airlines.Country HAVING     COUNT(DISTINCT airports.AirportCode) > 1",WRONG
flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,SELECT * FROM airlines WHERE count(*)  >  10,WRONG
flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,SELECT DISTINCT uid FROM flights WHERE count(*)  >  10,WRONG
flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200,"SELECT airlines.Airline ,  flights.FlightNo FROM flights LEFT JOIN airlines ON flights.Airline = airlines.uid WHERE flights.FlightNo < 200 AND airlines.FlightNo < 200",WRONG
flight_2,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200,SELECT airline FROM flights WHERE FlightNo  <  200 AND airline NOT IN (SELECT airline FROM flights WHERE FlightNo  >  200),WRONG
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines""",SELECT FlightNo FROM flights WHERE DestAirport = airports.AirportCode AND SourceAirport = airports.AirportCode AND Airline = 'United Airlines',WRONG
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines""",SELECT FlightNo FROM flights WHERE Airline = 'United Airlines' AND DestAirport = airports.AirportCode,WRONG
flight_2,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG""",SELECT FlightNo FROM flights WHERE SourceAirport = 'APG' AND DestAirport = 'APG',CORRECT
flight_2,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG""",SELECT FlightNo FROM flights WHERE SourceAirport = 'APG',CORRECT
flight_2,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG""",SELECT FlightNo FROM flights WHERE DestAirport = 'APG' AND SourceAirport = 'APG',CORRECT
flight_2,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG""",SELECT FlightNo FROM flights WHERE DestAirport = 'APG' AND SourceAirport = 'APG',CORRECT
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""",SELECT FlightNo FROM flights WHERE AirportName = 'Aberdeen' AND DestAirport = airports.AirportCode,WRONG
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""","SELECT FlightNo FROM flights WHERE DestAirport = ""Aberdeen""",CORRECT
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""","SELECT FlightNo FROM flights WHERE DestAirport = ""Aberdeen""",CORRECT
flight_2,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""","SELECT FlightNo FROM flights WHERE DestAirport = ""Aberdeen""",CORRECT
flight_2,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  ""Aberdeen"" OR T2.city  =  ""Abilene""",SELECT count(*) FROM flights WHERE DestAirport  =  'Aberdeen' OR DestAirport  =  'Abilene',CORRECT
flight_2,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  ""Aberdeen"" OR T2.city  =  ""Abilene""",SELECT count(*) FROM flights WHERE DestAirport  =  'Aberdeen' OR DestAirport  =  'Abilene' AND SourceAirport  =  'Aberdeen' OR SourceAirport  =  'Abilene',CORRECT
flight_2,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),SELECT AirportName FROM airports WHERE FlightNo = 0,WRONG
flight_2,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),"SELECT DestAirport,SourceAirport FROM flights WHERE DestAirport IS NULL OR SourceAirport IS NULL",WRONG
employee_hire_evaluation,SELECT count(*) FROM employee,SELECT count(*) FROM employee,CORRECT
employee_hire_evaluation,SELECT count(*) FROM employee,SELECT COUNT (DISTINCT Employee_ID) FROM employee,CORRECT
employee_hire_evaluation,SELECT name FROM employee ORDER BY age,SELECT Name FROM employee ORDER BY Age DESC,WRONG
employee_hire_evaluation,SELECT name FROM employee ORDER BY age,"SELECT Name ,  Age FROM employee ORDER BY Age DESC",WRONG
employee_hire_evaluation,"SELECT count(*) ,  city FROM employee GROUP BY city",SELECT count(*) FROM employee,WRONG
employee_hire_evaluation,"SELECT count(*) ,  city FROM employee GROUP BY city",SELECT count(*) FROM employee,WRONG
employee_hire_evaluation,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,SELECT city.name FROM city WHERE city.Population > 0 AND city.Population < 30 AND EXISTS (SELECT 1 FROM employee WHERE employee.age < 30 AND employee.city = city.name);,WRONG
employee_hire_evaluation,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,SELECT city.Name FROM city WHERE city.Name IN (SELECT city.Name FROM employee WHERE employee.Age < 30 GROUP BY city.Name HAVING count(*) > 1),WRONG
employee_hire_evaluation,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION","SELECT count(*) ,  location FROM shop GROUP BY location",CORRECT
employee_hire_evaluation,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION",SELECT count(*) FROM shop GROUP BY location,WRONG
employee_hire_evaluation,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1","SELECT T1.Manager_name, T1.District FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID ORDER BY T2.Employee_ID DESC LIMIT 1",WRONG
employee_hire_evaluation,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1","SELECT T2.Manager_name, T2.District FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID ORDER BY T2.Number_products DESC LIMIT 1",WRONG
employee_hire_evaluation,"SELECT min(Number_products) ,  max(Number_products) FROM shop","SELECT min(Number_products) ,  max(Number_products) FROM shop",CORRECT
employee_hire_evaluation,"SELECT min(Number_products) ,  max(Number_products) FROM shop","SELECT min(Number_products) ,  max(Number_products) FROM shop",CORRECT
employee_hire_evaluation,"SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC","SELECT Name, Location, District FROM shop ORDER BY Number_products DESC",CORRECT
employee_hire_evaluation,"SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC","SELECT shop.Name, shop.Location, shop.District, shop.Number_products FROM shop ORDER BY shop.Number_products DESC",WRONG
employee_hire_evaluation,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop),SELECT Name FROM shop WHERE Number_products  >  (SELECT avg(Number_products) FROM shop),CORRECT
employee_hire_evaluation,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop),"SELECT Shop_ID,Name FROM shop WHERE Number_products > (SELECT avg(Number_products) from shop)",WRONG
employee_hire_evaluation,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,SELECT name FROM employee ORDER BY Year_awarded DESC LIMIT 1,WRONG
employee_hire_evaluation,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,SELECT name FROM employee ORDER BY Bonus DESC LIMIT 1,WRONG
employee_hire_evaluation,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1,SELECT Name FROM employee ORDER BY Bonus DESC LIMIT 1,WRONG
employee_hire_evaluation,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1,SELECT Name FROM employee ORDER BY Bonus DESC LIMIT 1,WRONG
employee_hire_evaluation,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),SELECT DISTINCT Name FROM employee EXCEPT SELECT Name FROM evaluation WHERE Bonus  !=  NULL,WRONG
employee_hire_evaluation,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID  =  T2.Employee_ID WHERE T2.Year_awarded is null,WRONG
employee_hire_evaluation,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,SELECT Name FROM shop ORDER BY Count(*) DESC LIMIT 1,WRONG
employee_hire_evaluation,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,SELECT Name FROM shop GROUP BY Name ORDER BY count(*) DESC LIMIT 1,WRONG
employee_hire_evaluation,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),SELECT name FROM shop WHERE hiring.Shop_ID IS NULL,WRONG
employee_hire_evaluation,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),SELECT name FROM shop WHERE Shop_ID IS NULL,WRONG
employee_hire_evaluation,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name","SELECT Shop_ID, COUNT(Employee_ID) AS num_employees_hired FROM hiring GROUP BY Shop_ID",WRONG
employee_hire_evaluation,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name","SELECT Number_products ,  Name FROM shop",WRONG
employee_hire_evaluation,SELECT sum(bonus) FROM evaluation,SELECT sum(Bonus) FROM evaluation,CORRECT
employee_hire_evaluation,SELECT sum(bonus) FROM evaluation,SELECT sum(Bonus) FROM evaluation,CORRECT
employee_hire_evaluation,SELECT * FROM hiring,SELECT * FROM hiring,CORRECT
employee_hire_evaluation,SELECT * FROM hiring,SELECT * FROM hiring,CORRECT
employee_hire_evaluation,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,SELECT      shop.District FROM     shop     JOIN     hiring ON shop.Shop_ID = hiring.Shop_ID     JOIN     evaluation ON hiring.Employee_ID = evaluation.Employee_ID     GROUP BY     shop.District HAVING     COUNT(DISTINCT evaluation.Employee_ID) > 1 AND COUNT(DISTINCT hiring.Employee_ID) > 1,WRONG
employee_hire_evaluation,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,"SELECT      shop.Name,     district.Name FROM     shop     JOIN     hiring ON shop.Shop_ID = hiring.Shop_ID     JOIN     evaluation ON hiring.Employee_ID = evaluation.Employee_ID     JOIN     district ON evaluation.District_ID = district.District_ID WHERE     shop.Number_products < 3000     AND     shop.Is_full_time = 1     AND     district.District_ID IN (SELECT district_ID FROM shop WHERE Number_products > 10000) GROUP BY     shop.Name,district.Name",WRONG
employee_hire_evaluation,SELECT count(DISTINCT LOCATION) FROM shop,SELECT count(*) FROM shop,CORRECT
employee_hire_evaluation,SELECT count(DISTINCT LOCATION) FROM shop,SELECT count(DISTINCT Shop_ID) FROM shop,CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Documents,SELECT count(*) FROM Documents,CORRECT
cre_Doc_Template_Mgt,SELECT count(*) FROM Documents,SELECT count(*) FROM Documents,CORRECT
cre_Doc_Template_Mgt,"SELECT document_id ,  document_name ,  document_description FROM Documents","SELECT Document_ID,Document_Name,Document_Description FROM Documents",CORRECT
cre_Doc_Template_Mgt,"SELECT document_id ,  document_name ,  document_description FROM Documents","SELECT Document_ID,Document_Name,Document_Description FROM Documents",CORRECT
